accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,motionAttitudeReferenceFrame,motionGravityX,motionGravityY,motionGravityZ,motionHeading,motionMagneticFieldAccuracy,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionPitch,motionQuaternionW,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionRoll,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionYaw,activity
0.124313,0.074646,-0.992249,XArbitraryZVertical,0.125263,0.072157,-0.989496,-1.000000,-1.000000,0.000000,0.000000,0.000000,-0.072220,0.595236,-0.071976,0.008452,0.800276,0.125923,-0.004841,0.000557,0.000966,-0.004261,0.002581,-0.002585,1.867121,1
0.126740,0.068497,-0.990555,XArbitraryZVertical,0.125434,0.070840,-0.989570,-1.000000,-1.000000,0.000000,0.000000,0.000000,-0.070899,0.594903,-0.071653,0.009002,0.800547,0.126084,0.025025,0.012424,-0.000724,0.000070,-0.002373,-0.002587,1.867903,1
0.127441,0.067184,-0.994659,XArbitraryZVertical,0.130200,0.067004,-0.989221,-1.000000,-1.000000,0.000000,0.000000,0.000000,-0.067054,0.594554,-0.072435,0.011945,0.800697,0.130867,0.015305,0.012046,0.005419,0.003024,0.003263,-0.001715,1.868561,1
0.131149,0.066650,-0.994125,XArbitraryZVertical,0.131501,0.063521,-0.989279,-1.000000,-1.000000,0.000000,0.000000,0.000000,-0.063563,0.594410,-0.071919,0.013722,0.800822,0.132152,-0.010204,-0.001572,-0.003260,0.000319,-0.005629,-0.001322,1.868754,1
0.134262,0.069855,-0.990204,XArbitraryZVertical,0.131458,0.065133,-0.989180,-1.000000,-1.000000,0.000000,0.000000,0.000000,-0.065179,0.593824,-0.072394,0.013009,0.801226,0.132121,-0.011674,0.007337,-0.009595,-0.006274,0.000297,-0.005190,1.870288,1
0.133881,0.065796,-0.991562,XArbitraryZVertical,0.131356,0.065149,-0.989192,-1.000000,-1.000000,0.000000,0.000000,0.000000,-0.065195,0.593936,-0.072356,0.012982,0.801147,0.132019,0.009685,-0.010354,0.008514,0.001212,-0.000925,-0.001881,1.870010,1
0.133240,0.058670,-0.991760,XArbitraryZVertical,0.131163,0.064176,-0.989281,-1.000000,-1.000000,0.000000,0.000000,0.000000,-0.064220,0.594006,-0.071985,0.013321,0.801122,0.131815,0.011764,0.000914,0.003542,-0.005415,0.002887,-0.004829,1.869797,1
0.089569,0.015533,-0.996460,XArbitraryZVertical,0.116179,0.044625,-0.992225,-1.000000,-1.000000,0.000000,0.000000,0.000000,-0.044640,0.595530,-0.060045,0.016789,0.800910,0.116558,0.056504,-0.205775,0.053131,0.008272,-0.009118,0.001610,1.865455,1
0.006729,0.046387,-1.008148,XArbitraryZVertical,0.046130,0.032298,-0.998413,-1.000000,-1.000000,0.000000,0.000000,0.000000,-0.032304,0.590591,-0.028161,0.000599,0.806479,0.046171,0.028399,-0.304863,0.064607,-0.006351,0.005269,-0.014191,1.878175,1
-0.019638,0.105331,-0.996368,XArbitraryZVertical,-0.003739,0.069242,-0.997593,-1.000000,-1.000000,0.000000,0.000000,0.000000,-0.069298,0.590002,-0.018941,-0.029065,0.806656,-0.003748,-0.256509,-0.119168,-0.065088,-0.000168,-0.002134,0.002949,1.878461,1
