accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,motionAttitudeReferenceFrame,motionGravityX,motionGravityY,motionGravityZ,motionHeading,motionMagneticFieldAccuracy,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionPitch,motionQuaternionW,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionRoll,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionYaw,activity
-0.894928,-0.294006,-0.352493,XArbitraryZVertical,-0.886935,-0.303007,-0.348617,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.307846,0.218526,0.569673,0.034129,0.791552,-1.196289,0.105819,0.090680,0.167198,-0.004591,0.010770,-0.016465,2.813527,1
-0.903931,-0.255234,-0.371811,XArbitraryZVertical,-0.897692,-0.274322,-0.344814,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.277884,0.196053,0.571487,0.031547,0.796222,-1.204061,0.150016,0.067665,0.183838,0.002474,-0.030564,0.014355,2.850329,1
-0.854416,-0.337067,-0.465057,XArbitraryZVertical,-0.891199,-0.261739,-0.370483,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.264824,0.205807,0.560702,0.019298,0.801801,-1.176818,-0.178200,0.022710,0.003206,0.015863,-0.052577,-0.015046,2.816358,1
-0.726868,-0.453293,-0.155121,XArbitraryZVertical,-0.916400,-0.225255,-0.330864,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.227205,0.132690,0.576676,0.044862,0.804876,-1.224313,1.459067,0.067482,1.143449,0.033877,-0.095835,-0.012687,2.974694,1
-0.170837,0.629883,-1.153763,XArbitraryZVertical,-0.698879,0.218489,-0.681051,-1.000000,-1.000000,0.000000,0.000000,0.000000,-0.220266,-0.138248,0.394761,-0.060320,0.906318,-0.798317,0.503845,3.364505,3.242416,0.221661,-0.206068,0.243398,-2.932068,1
-0.241867,1.223282,-1.056580,XArbitraryZVertical,-0.113929,0.643624,-0.756814,-1.000000,-1.000000,0.000000,0.000000,0.000000,-0.699224,-0.351192,0.185014,-0.295572,0.868948,-0.149416,-0.102286,-0.038338,1.394776,0.033485,0.205588,-0.084571,-2.427984,1
0.031464,0.790695,-0.606934,XArbitraryZVertical,0.045449,0.795411,-0.604364,-1.000000,-1.000000,0.000000,0.000000,0.000000,-0.919686,-0.392946,0.172014,-0.410158,0.804845,0.075061,-0.760237,0.044897,0.321632,0.050696,-0.146012,0.078729,-2.196038,1
0.047226,0.805069,-0.606567,XArbitraryZVertical,0.049954,0.786075,-0.616109,-1.000000,-1.000000,0.000000,0.000000,0.000000,-0.904433,-0.394052,0.166693,-0.405165,0.807947,0.080903,0.095506,-0.000787,0.019986,0.012775,-0.012943,-0.005412,-2.194723,1
0.084717,0.974625,-0.568665,XArbitraryZVertical,0.039219,0.796735,-0.603055,-1.000000,-1.000000,0.000000,0.000000,0.000000,-0.921873,-0.393730,0.176017,-0.409256,0.804055,0.064942,0.049889,0.007417,0.025438,-0.016605,-0.008878,-0.000461,-2.198617,1
-0.443375,0.557190,-0.893204,XArbitraryZVertical,-0.091578,0.638766,-0.763931,-1.000000,-1.000000,0.000000,0.000000,0.000000,-0.692894,-0.359070,0.175081,-0.295603,0.867775,-0.119308,0.410030,-1.329311,-2.531641,0.275522,0.296872,-0.087967,-2.400046,1
-0.639145,-0.264297,-0.122482,XArbitraryZVertical,-0.858709,0.085021,-0.505361,-1.000000,-1.000000,0.000000,0.000000,0.000000,-0.085124,-0.055913,0.497021,-0.017003,0.865768,-1.038866,1.534938,-2.353215,-2.712835,0.325842,-0.074950,0.327734,-3.061303,1
-0.817886,-0.408218,-0.220306,XArbitraryZVertical,-0.939294,-0.259212,-0.224801,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.262206,0.141197,0.620175,0.054616,0.769717,-1.335886,-1.669909,-0.285939,-1.085502,-0.977347,-0.213475,-0.266822,2.986050,1
-0.897018,-0.317200,-0.317978,XArbitraryZVertical,-0.901955,-0.287543,-0.322174,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.291661,0.191229,0.580688,0.041413,0.790265,-1.227726,-0.154210,-0.042166,0.020992,-0.016838,0.015525,0.077117,2.873021,1
-0.907257,-0.279846,-0.323456,XArbitraryZVertical,-0.906047,-0.278217,-0.318863,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.281937,0.188560,0.582403,0.037083,0.789859,-1.232406,0.098687,0.026748,0.111023,0.002544,0.026279,-0.013199,2.873238,1
-0.916061,-0.213455,-0.306732,XArbitraryZVertical,-0.907822,-0.267075,-0.323310,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.270357,0.184098,0.580702,0.033613,0.792315,-1.228663,0.127660,-0.039929,0.117376,0.010102,-0.031112,-0.004204,2.876277,1
-0.886871,-0.441544,-0.242310,XArbitraryZVertical,-0.907023,-0.257313,-0.333316,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.260240,0.189868,0.576855,0.024090,0.794109,-1.218631,-0.217976,-0.135212,0.211116,0.025538,-0.181133,-0.082120,2.854362,1
-0.359848,0.553528,-0.753143,XArbitraryZVertical,-0.872171,0.144743,-0.467297,-1.000000,-1.000000,0.000000,0.000000,0.000000,-0.145253,0.001632,0.508967,-0.085463,0.856531,-1.078931,-0.984544,1.951668,3.567099,0.530451,-0.319914,0.227994,3.050720,1
0.201569,0.793259,-0.667419,XArbitraryZVertical,-0.172372,0.696472,-0.696574,-1.000000,-1.000000,0.000000,0.000000,0.000000,-0.770469,-0.319917,0.219081,-0.322051,0.863678,-0.242583,-1.730384,0.500072,1.881341,-0.216422,0.283982,-0.012472,-2.530880,1
0.029663,0.867249,-0.533340,XArbitraryZVertical,0.049206,0.856482,-0.513826,-1.000000,-1.000000,0.000000,0.000000,0.000000,-1.028415,-0.370098,0.183799,-0.457499,0.787363,0.095473,-0.142882,-0.097733,-0.218087,0.040241,0.017297,0.040178,-2.208832,1
-0.393723,0.789459,-0.784897,XArbitraryZVertical,-0.081108,0.748452,-0.658210,-1.000000,-1.000000,0.000000,0.000000,0.000000,-0.845725,-0.342870,0.196018,-0.363967,0.843531,-0.122607,1.621143,-1.184180,-2.527260,0.319023,0.714637,-0.240151,-2.424680,1
-0.672348,-0.288574,-0.137054,XArbitraryZVertical,-0.847811,0.134292,-0.513013,-1.000000,-1.000000,0.000000,0.000000,0.000000,-0.134699,-0.043623,0.490633,-0.052658,0.868679,-1.026633,0.365714,-2.310860,-3.426759,0.468859,-0.085937,0.163282,-3.117252,1
-1.118774,-0.291473,-0.278336,XArbitraryZVertical,-0.927911,-0.283053,-0.242616,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.286976,0.177431,0.613914,0.042447,0.768002,-1.315057,-1.540840,-0.042071,-0.621252,0.011193,-0.285856,0.032274,2.909705,1
-0.893448,-0.310425,-0.335068,XArbitraryZVertical,-0.884657,-0.311862,-0.346588,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.317153,0.241834,0.571130,0.022717,0.784099,-1.197399,0.035734,0.143188,0.104823,-0.027193,-0.015195,0.067932,2.760604,1
-0.874893,-0.282532,-0.412292,XArbitraryZVertical,-0.887708,-0.286955,-0.360043,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.291047,0.242070,0.565605,0.008324,0.788304,-1.185483,-0.184724,-0.011831,0.071364,0.001813,0.002181,0.005718,2.742508,1
-0.894958,-0.247925,-0.365021,XArbitraryZVertical,-0.891683,-0.265114,-0.366902,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.268322,0.254697,0.562462,-0.013605,0.786499,-1.180440,-0.045925,-0.025215,0.059181,-0.002040,-0.029350,0.030293,2.695573,1
-0.906586,-0.335983,-0.365662,XArbitraryZVertical,-0.892643,-0.263735,-0.365556,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.266892,0.242820,0.563191,-0.006187,0.789821,-1.182109,0.110133,0.042633,0.009890,0.014668,0.020022,-0.018706,2.724754,1
-0.860886,-0.488922,-0.209106,XArbitraryZVertical,-0.902357,-0.251694,-0.349859,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.254430,0.198276,0.569922,0.016112,0.797255,-1.200923,2.227660,-0.178047,0.667390,0.034407,-0.056045,-0.072718,2.828824,1
-0.389023,0.502655,-0.726746,XArbitraryZVertical,-0.853826,0.165122,-0.493675,-1.000000,-1.000000,0.000000,0.000000,0.000000,-0.165882,0.017995,0.491903,-0.105801,0.864010,-1.046567,-0.661938,1.753674,3.506644,0.252386,-0.263251,0.276009,3.004095,1
